start;stop;from;from_ip;server;server_dist;server_ping;download;upload;share_url
2016-03-15 00:05:01;2016-03-15 00:05:28;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;25.529 ms;89.35 Mbit/s;19.28 Mbit/s;http://www.speedtest.net/result/5168109264.png
2016-03-15 00:10:01;2016-03-15 00:10:37;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;25.733 ms;89.61 Mbit/s;14.53 Mbit/s;http://www.speedtest.net/result/5168117081.png
2016-03-15 00:15:01;2016-03-15 00:15:29;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.015 ms;93.33 Mbit/s;19.24 Mbit/s;http://www.speedtest.net/result/5168124534.png
2016-03-15 00:20:01;2016-03-15 00:20:27;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;24.577 ms;93.11 Mbit/s;19.48 Mbit/s;http://www.speedtest.net/result/5168132021.png
2016-03-15 00:25:01;2016-03-15 00:25:28;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;25.437 ms;92.93 Mbit/s;19.55 Mbit/s;http://www.speedtest.net/result/5168139552.png
2016-03-15 00:30:01;2016-03-15 00:30:32;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;26.136 ms;93.04 Mbit/s;19.45 Mbit/s;http://www.speedtest.net/result/5168147166.png
2016-03-15 00:35:01;2016-03-15 00:35:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.805 ms;92.56 Mbit/s;18.04 Mbit/s;http://www.speedtest.net/result/5168154718.png
2016-03-15 00:40:01;2016-03-15 00:40:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.465 ms;93.07 Mbit/s;17.34 Mbit/s;http://www.speedtest.net/result/5168162202.png
2016-03-15 00:45:01;2016-03-15 00:45:30;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.102 ms;91.18 Mbit/s;18.99 Mbit/s;http://www.speedtest.net/result/5168169575.png
2016-03-15 00:50:01;2016-03-15 00:50:32;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;26.08 ms;92.78 Mbit/s;17.67 Mbit/s;http://www.speedtest.net/result/5168177168.png
2016-03-15 00:55:01;2016-03-15 00:55:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.0 ms;92.73 Mbit/s;18.24 Mbit/s;http://www.speedtest.net/result/5168184352.png
2016-03-15 01:00:01;2016-03-15 01:00:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;27.079 ms;91.94 Mbit/s;19.50 Mbit/s;http://www.speedtest.net/result/5168191906.png
2016-03-15 01:05:02;2016-03-15 01:05:29;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;25.369 ms;93.04 Mbit/s;16.73 Mbit/s;http://www.speedtest.net/result/5168200200.png
2016-03-15 01:10:01;2016-03-15 01:10:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.48 ms;92.56 Mbit/s;19.50 Mbit/s;http://www.speedtest.net/result/5168207752.png
2016-03-15 01:15:01;2016-03-15 01:15:32;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;29.774 ms;93.33 Mbit/s;19.51 Mbit/s;http://www.speedtest.net/result/5168215467.png
2016-03-15 01:20:01;2016-03-15 01:20:27;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.359 ms;93.08 Mbit/s;19.55 Mbit/s;http://www.speedtest.net/result/5168222959.png
2016-03-15 01:25:01;2016-03-15 01:25:27;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;26.09 ms;92.39 Mbit/s;19.58 Mbit/s;http://www.speedtest.net/result/5168230589.png
2016-03-15 01:30:01;2016-03-15 01:30:41;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;24.514 ms;93.12 Mbit/s;17.71 Mbit/s;http://www.speedtest.net/result/5168238649.png
2016-03-15 01:35:02;2016-03-15 01:35:31;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.339 ms;90.93 Mbit/s;19.37 Mbit/s;http://www.speedtest.net/result/5168246044.png
2016-03-15 01:40:01;2016-03-15 01:40:31;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;24.627 ms;92.96 Mbit/s;16.56 Mbit/s;http://www.speedtest.net/result/5168253769.png
2016-03-15 01:45:01;2016-03-15 01:45:32;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;25.251 ms;92.00 Mbit/s;19.56 Mbit/s;http://www.speedtest.net/result/5168261353.png
2016-03-15 01:50:01;2016-03-15 01:50:34;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;25.364 ms;92.41 Mbit/s;16.96 Mbit/s;http://www.speedtest.net/result/5168268963.png
2016-03-15 01:55:01;2016-03-15 01:55:28;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;24.563 ms;93.28 Mbit/s;19.53 Mbit/s;http://www.speedtest.net/result/5168276213.png
2016-03-15 02:00:01;2016-03-15 02:00:42;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.248 ms;92.59 Mbit/s;17.94 Mbit/s;http://www.speedtest.net/result/5168284115.png
2016-03-15 02:05:01;2016-03-15 02:05:29;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;26.967 ms;93.31 Mbit/s;16.95 Mbit/s;http://www.speedtest.net/result/5168291578.png
2016-03-15 02:10:01;2016-03-15 02:10:28;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;27.033 ms;93.07 Mbit/s;19.61 Mbit/s;http://www.speedtest.net/result/5168298876.png
2016-03-15 02:15:01;2016-03-15 02:15:29;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.892 ms;87.09 Mbit/s;19.36 Mbit/s;http://www.speedtest.net/result/5168306251.png
2016-03-15 02:20:01;2016-03-15 02:20:34;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;25.792 ms;93.29 Mbit/s;13.40 Mbit/s;http://www.speedtest.net/result/5168313904.png
2016-03-15 02:25:01;2016-03-15 02:25:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.844 ms;90.80 Mbit/s;19.56 Mbit/s;http://www.speedtest.net/result/5168321146.png
2016-03-15 02:30:01;2016-03-15 02:30:28;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;26.566 ms;91.19 Mbit/s;19.55 Mbit/s;http://www.speedtest.net/result/5168328344.png
2016-03-15 02:35:01;2016-03-15 02:35:32;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;26.525 ms;93.14 Mbit/s;13.17 Mbit/s;http://www.speedtest.net/result/5168335930.png
2016-03-15 02:40:01;2016-03-15 02:40:29;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;26.195 ms;93.07 Mbit/s;17.43 Mbit/s;http://www.speedtest.net/result/5168342975.png
2016-03-15 02:45:01;2016-03-15 02:45:32;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;24.175 ms;90.75 Mbit/s;13.10 Mbit/s;http://www.speedtest.net/result/5168350288.png
2016-03-15 02:50:01;2016-03-15 02:50:31;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;26.255 ms;91.45 Mbit/s;18.19 Mbit/s;http://www.speedtest.net/result/5168357322.png
2016-03-15 02:55:01;2016-03-15 02:55:28;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;24.467 ms;93.08 Mbit/s;18.69 Mbit/s;http://www.speedtest.net/result/5168364421.png
2016-03-15 03:00:02;2016-03-15 03:00:38;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.652 ms;91.75 Mbit/s;18.89 Mbit/s;http://www.speedtest.net/result/5168371820.png
2016-03-15 03:05:02;2016-03-15 03:05:33;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;25.874 ms;86.45 Mbit/s;12.89 Mbit/s;http://www.speedtest.net/result/5168379228.png
2016-03-15 03:10:01;2016-03-15 03:10:32;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.423 ms;88.08 Mbit/s;14.26 Mbit/s;http://www.speedtest.net/result/5168386161.png
2016-03-15 03:15:01;2016-03-15 03:15:31;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;27.076 ms;92.79 Mbit/s;18.69 Mbit/s;http://www.speedtest.net/result/5168393158.png
2016-03-15 03:20:01;2016-03-15 03:20:28;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;27.032 ms;91.95 Mbit/s;19.60 Mbit/s;http://www.speedtest.net/result/5168400162.png
2016-03-15 03:25:01;2016-03-15 03:25:31;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;24.711 ms;88.11 Mbit/s;19.52 Mbit/s;http://www.speedtest.net/result/5168406891.png
2016-03-15 03:30:01;2016-03-15 03:30:47;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.057 ms;92.56 Mbit/s;19.06 Mbit/s;http://www.speedtest.net/result/5168414121.png
2016-03-15 03:35:01;2016-03-15 03:35:28;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;26.11 ms;93.06 Mbit/s;19.57 Mbit/s;http://www.speedtest.net/result/5168420458.png
2016-03-15 03:40:01;2016-03-15 03:40:28;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;26.132 ms;91.36 Mbit/s;17.50 Mbit/s;http://www.speedtest.net/result/5168427144.png
2016-03-15 03:45:01;2016-03-15 03:45:37;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.696 ms;91.95 Mbit/s;11.13 Mbit/s;http://www.speedtest.net/result/5168434145.png
2016-03-15 03:50:01;2016-03-15 03:50:32;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.836 ms;91.40 Mbit/s;18.13 Mbit/s;http://www.speedtest.net/result/5168440981.png
2016-03-15 03:55:01;2016-03-15 03:55:28;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;26.195 ms;93.10 Mbit/s;19.56 Mbit/s;http://www.speedtest.net/result/5168447779.png
2016-03-15 04:00:01;2016-03-15 04:00:41;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.664 ms;77.92 Mbit/s;19.49 Mbit/s;http://www.speedtest.net/result/5168454821.png
2016-03-15 04:05:01;2016-03-15 04:05:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;24.659 ms;93.05 Mbit/s;19.53 Mbit/s;http://www.speedtest.net/result/5168461825.png
2016-03-15 04:10:02;2016-03-15 04:10:34;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;27.306 ms;89.86 Mbit/s;13.79 Mbit/s;http://www.speedtest.net/result/5168468590.png
2016-03-15 04:15:02;2016-03-15 04:15:34;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;26.195 ms;89.74 Mbit/s;19.24 Mbit/s;http://www.speedtest.net/result/5168475187.png
2016-03-15 04:20:01;2016-03-15 04:20:28;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;27.406 ms;92.15 Mbit/s;19.56 Mbit/s;http://www.speedtest.net/result/5168481658.png
2016-03-15 04:25:01;2016-03-15 04:25:28;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;25.39 ms;93.45 Mbit/s;19.42 Mbit/s;http://www.speedtest.net/result/5168488302.png
2016-03-15 04:30:01;2016-03-15 04:30:36;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.994 ms;91.09 Mbit/s;19.34 Mbit/s;http://www.speedtest.net/result/5168495118.png
2016-03-15 04:35:01;2016-03-15 04:35:32;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;25.534 ms;93.13 Mbit/s;12.25 Mbit/s;http://www.speedtest.net/result/5168501690.png
2016-03-15 04:40:01;2016-03-15 04:40:28;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;25.408 ms;93.10 Mbit/s;17.64 Mbit/s;http://www.speedtest.net/result/5168508075.png
2016-03-15 04:45:01;2016-03-15 04:45:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.091 ms;92.94 Mbit/s;19.54 Mbit/s;http://www.speedtest.net/result/5168514590.png
2016-03-15 04:50:02;2016-03-15 04:50:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.106 ms;91.86 Mbit/s;19.49 Mbit/s;http://www.speedtest.net/result/5168521071.png
2016-03-15 04:55:01;2016-03-15 04:55:30;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;27.116 ms;89.38 Mbit/s;19.52 Mbit/s;http://www.speedtest.net/result/5168527587.png
2016-03-15 05:00:01;2016-03-15 05:01:08;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.09 ms;78.60 Mbit/s;12.58 Mbit/s;http://www.speedtest.net/result/5168535385.png
2016-03-15 05:05:01;2016-03-15 05:05:29;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;27.06 ms;93.44 Mbit/s;19.55 Mbit/s;http://www.speedtest.net/result/5168541252.png
2016-03-15 05:10:01;2016-03-15 05:10:30;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;27.132 ms;90.75 Mbit/s;19.38 Mbit/s;http://www.speedtest.net/result/5168547942.png
2016-03-15 05:15:01;2016-03-15 05:15:31;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;26.883 ms;89.18 Mbit/s;17.70 Mbit/s;http://www.speedtest.net/result/5168554723.png
2016-03-15 05:20:01;2016-03-15 05:20:35;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;24.785 ms;92.96 Mbit/s;13.42 Mbit/s;http://www.speedtest.net/result/5168561541.png
2016-03-15 05:25:01;2016-03-15 05:25:33;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.731 ms;92.91 Mbit/s;19.48 Mbit/s;http://www.speedtest.net/result/5168568250.png
2016-03-15 05:30:01;2016-03-15 05:30:28;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;24.941 ms;93.09 Mbit/s;19.55 Mbit/s;http://www.speedtest.net/result/5168575132.png
2016-03-15 05:35:01;2016-03-15 05:35:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;24.425 ms;91.00 Mbit/s;19.31 Mbit/s;http://www.speedtest.net/result/5168582051.png
2016-03-15 05:40:01;2016-03-15 05:40:32;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;24.709 ms;92.67 Mbit/s;19.57 Mbit/s;http://www.speedtest.net/result/5168588945.png
2016-03-15 05:45:01;2016-03-15 05:45:27;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.264 ms;92.51 Mbit/s;19.48 Mbit/s;http://www.speedtest.net/result/5168595648.png
2016-03-15 05:50:01;2016-03-15 05:50:29;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.126 ms;89.36 Mbit/s;18.08 Mbit/s;http://www.speedtest.net/result/5168602296.png
2016-03-15 05:55:01;2016-03-15 05:55:32;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;24.964 ms;90.67 Mbit/s;16.00 Mbit/s;http://www.speedtest.net/result/5168609147.png
2016-03-15 06:00:01;2016-03-15 06:01:12;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;25.611 ms;93.05 Mbit/s;19.55 Mbit/s;http://www.speedtest.net/result/5168617414.png
2016-03-15 06:05:02;2016-03-15 06:05:34;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;24.993 ms;92.80 Mbit/s;13.58 Mbit/s;http://www.speedtest.net/result/5168623736.png
2016-03-15 06:10:02;2016-03-15 06:10:28;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;25.337 ms;93.04 Mbit/s;19.42 Mbit/s;http://www.speedtest.net/result/5168630585.png
2016-03-15 06:15:01;2016-03-15 06:15:30;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;26.57 ms;92.71 Mbit/s;19.47 Mbit/s;http://www.speedtest.net/result/5168637744.png
2016-03-15 06:20:01;2016-03-15 06:20:27;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;27.773 ms;91.96 Mbit/s;19.54 Mbit/s;http://www.speedtest.net/result/5168644840.png
2016-03-15 06:25:01;2016-03-15 06:25:30;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.439 ms;91.63 Mbit/s;19.54 Mbit/s;http://www.speedtest.net/result/5168652184.png
2016-03-15 06:30:02;2016-03-15 06:30:33;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.67 ms;88.18 Mbit/s;19.26 Mbit/s;http://www.speedtest.net/result/5168659527.png
2016-03-15 06:35:01;2016-03-15 06:35:31;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;26.056 ms;93.12 Mbit/s;17.50 Mbit/s;http://www.speedtest.net/result/5168667025.png
2016-03-15 06:40:01;2016-03-15 06:40:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.717 ms;92.96 Mbit/s;19.41 Mbit/s;http://www.speedtest.net/result/5168674369.png
2016-03-15 06:45:01;2016-03-15 06:45:28;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;26.957 ms;92.75 Mbit/s;18.38 Mbit/s;http://www.speedtest.net/result/5168681951.png
2016-03-15 06:50:01;2016-03-15 06:50:31;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.306 ms;92.47 Mbit/s;18.26 Mbit/s;http://www.speedtest.net/result/5168689553.png
2016-03-15 06:55:01;2016-03-15 06:55:29;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;25.915 ms;89.73 Mbit/s;17.86 Mbit/s;http://www.speedtest.net/result/5168697185.png
2016-03-15 07:00:01;2016-03-15 07:00:39;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;27.25 ms;90.48 Mbit/s;19.54 Mbit/s;http://www.speedtest.net/result/5168705094.png
2016-03-15 07:05:01;2016-03-15 07:05:29;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;25.42 ms;93.12 Mbit/s;16.83 Mbit/s;http://www.speedtest.net/result/5168713166.png
2016-03-15 07:10:01;2016-03-15 07:10:29;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.793 ms;89.92 Mbit/s;18.81 Mbit/s;http://www.speedtest.net/result/5168721075.png
2016-03-15 07:15:01;2016-03-15 07:15:30;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.307 ms;91.65 Mbit/s;19.53 Mbit/s;http://www.speedtest.net/result/5168729209.png
2016-03-15 07:20:01;2016-03-15 07:20:28;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;26.154 ms;93.26 Mbit/s;17.56 Mbit/s;http://www.speedtest.net/result/5168737076.png
2016-03-15 07:25:01;2016-03-15 07:25:28;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;27.724 ms;93.10 Mbit/s;19.37 Mbit/s;http://www.speedtest.net/result/5168745295.png
2016-03-15 07:30:01;2016-03-15 07:30:34;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;27.412 ms;92.15 Mbit/s;19.47 Mbit/s;http://www.speedtest.net/result/5168753704.png
2016-03-15 07:35:01;2016-03-15 07:35:31;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;26.045 ms;92.93 Mbit/s;19.56 Mbit/s;http://www.speedtest.net/result/5168762044.png
2016-03-15 07:40:01;2016-03-15 07:40:36;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.936 ms;88.53 Mbit/s;14.02 Mbit/s;http://www.speedtest.net/result/5168770444.png
2016-03-15 07:45:01;2016-03-15 07:45:33;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.692 ms;91.02 Mbit/s;19.60 Mbit/s;http://www.speedtest.net/result/5168778618.png
2016-03-15 07:50:01;2016-03-15 07:50:37;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.328 ms;93.11 Mbit/s;11.87 Mbit/s;http://www.speedtest.net/result/5168787226.png
2016-03-15 07:55:01;2016-03-15 07:55:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.857 ms;93.01 Mbit/s;18.42 Mbit/s;http://www.speedtest.net/result/5168795181.png
2016-03-15 08:00:01;2016-03-15 08:00:35;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;27.011 ms;87.26 Mbit/s;17.48 Mbit/s;http://www.speedtest.net/result/5168803970.png
2016-03-15 08:05:01;2016-03-15 08:05:35;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;28.071 ms;89.08 Mbit/s;19.53 Mbit/s;http://www.speedtest.net/result/5168813035.png
2016-03-15 08:10:01;2016-03-15 08:10:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.374 ms;93.08 Mbit/s;18.78 Mbit/s;http://www.speedtest.net/result/5168821632.png
2016-03-15 08:15:01;2016-03-15 08:15:30;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;29.203 ms;92.95 Mbit/s;18.91 Mbit/s;http://www.speedtest.net/result/5168830298.png
2016-03-15 08:20:01;2016-03-15 08:20:30;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;24.535 ms;92.93 Mbit/s;19.58 Mbit/s;http://www.speedtest.net/result/5168839247.png
2016-03-15 08:25:02;2016-03-15 08:25:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.868 ms;92.73 Mbit/s;19.63 Mbit/s;http://www.speedtest.net/result/5168847875.png
2016-03-15 08:30:01;2016-03-15 08:30:41;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.026 ms;92.70 Mbit/s;19.46 Mbit/s;http://www.speedtest.net/result/5168857178.png
2016-03-15 08:35:01;2016-03-15 08:35:27;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;24.247 ms;92.15 Mbit/s;19.58 Mbit/s;http://www.speedtest.net/result/5168865806.png
2016-03-15 08:40:01;2016-03-15 08:40:28;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;25.613 ms;92.56 Mbit/s;19.50 Mbit/s;http://www.speedtest.net/result/5168874928.png
2016-03-15 08:45:01;2016-03-15 08:45:29;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.024 ms;88.65 Mbit/s;18.96 Mbit/s;http://www.speedtest.net/result/5168884218.png
2016-03-15 08:50:01;2016-03-15 08:50:28;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;26.882 ms;91.56 Mbit/s;19.53 Mbit/s;http://www.speedtest.net/result/5168893255.png
2016-03-15 08:55:01;2016-03-15 08:55:28;SFR;78.126.184.135;NEOTELECOMS (Paris);19.06 km;24.525 ms;92.99 Mbit/s;19.52 Mbit/s;http://www.speedtest.net/result/5168902367.png
2016-03-15 09:00:01;2016-03-15 09:00:39;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.641 ms;90.00 Mbit/s;18.00 Mbit/s;http://www.speedtest.net/result/5168912294.png
2016-03-15 09:05:01;2016-03-15 09:05:30;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.582 ms;92.31 Mbit/s;19.55 Mbit/s;http://www.speedtest.net/result/5168921819.png
2016-03-15 09:10:01;2016-03-15 09:10:30;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;25.222 ms;91.97 Mbit/s;19.46 Mbit/s;http://www.speedtest.net/result/5168931349.png
2016-03-15 09:15:01;2016-03-15 09:15:34;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;24.811 ms;89.31 Mbit/s;17.00 Mbit/s;http://www.speedtest.net/result/5168940996.png
2016-03-15 09:20:01;2016-03-15 09:20:34;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;26.264 ms;84.90 Mbit/s;19.46 Mbit/s;http://www.speedtest.net/result/5168950833.png
2016-03-15 09:25:01;2016-03-15 09:25:30;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;27.296 ms;92.82 Mbit/s;19.55 Mbit/s;http://www.speedtest.net/result/5168960214.png
2016-03-15 09:30:01;2016-03-15 09:30:35;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.952 ms;90.95 Mbit/s;19.48 Mbit/s;http://www.speedtest.net/result/5168970270.png
2016-03-15 09:35:01;2016-03-15 09:35:32;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.449 ms;92.33 Mbit/s;19.18 Mbit/s;http://www.speedtest.net/result/5168980030.png
2016-03-15 09:40:01;2016-03-15 09:40:35;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;26.017 ms;83.56 Mbit/s;13.74 Mbit/s;http://www.speedtest.net/result/5168989814.png
2016-03-15 09:45:01;2016-03-15 09:45:30;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.882 ms;91.02 Mbit/s;16.57 Mbit/s;http://www.speedtest.net/result/5168999486.png
2016-03-15 09:50:01;2016-03-15 09:50:35;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.714 ms;91.84 Mbit/s;12.40 Mbit/s;http://www.speedtest.net/result/5169009563.png
2016-03-15 09:55:02;2016-03-15 09:55:29;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;25.904 ms;90.68 Mbit/s;19.47 Mbit/s;http://www.speedtest.net/result/5169019412.png
2016-03-15 10:00:01;2016-03-15 10:00:38;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;27.327 ms;91.21 Mbit/s;19.26 Mbit/s;http://www.speedtest.net/result/5169029887.png
2016-03-15 10:05:01;2016-03-15 10:05:29;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.273 ms;91.55 Mbit/s;16.12 Mbit/s;http://www.speedtest.net/result/5169040005.png
2016-03-15 10:10:01;2016-03-15 10:10:28;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;26.59 ms;92.51 Mbit/s;19.45 Mbit/s;http://www.speedtest.net/result/5169049864.png
2016-03-15 10:15:01;2016-03-15 10:15:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.217 ms;92.44 Mbit/s;18.58 Mbit/s;http://www.speedtest.net/result/5169059850.png
2016-03-15 10:20:01;2016-03-15 10:20:28;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;24.643 ms;90.29 Mbit/s;18.27 Mbit/s;http://www.speedtest.net/result/5169069748.png
2016-03-15 10:25:01;2016-03-15 10:25:32;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;26.234 ms;90.41 Mbit/s;16.45 Mbit/s;http://www.speedtest.net/result/5169079997.png
2016-03-15 10:30:01;2016-03-15 10:30:33;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;27.387 ms;89.94 Mbit/s;18.80 Mbit/s;http://www.speedtest.net/result/5169090158.png
2016-03-15 10:35:01;2016-03-15 10:35:28;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;25.948 ms;89.40 Mbit/s;19.57 Mbit/s;http://www.speedtest.net/result/5169100073.png
2016-03-15 10:40:01;2016-03-15 10:40:27;SFR;78.126.184.135;FreeMobile (Paris);19.06 km;24.988 ms;93.06 Mbit/s;19.51 Mbit/s;http://www.speedtest.net/result/5169110131.png
2016-03-15 10:45:01;2016-03-15 10:45:31;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.363 ms;91.36 Mbit/s;18.69 Mbit/s;http://www.speedtest.net/result/5169120545.png
2016-03-15 10:50:01;2016-03-15 10:50:28;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;26.907 ms;91.02 Mbit/s;18.96 Mbit/s;http://www.speedtest.net/result/5169130962.png
2016-03-15 10:55:01;2016-03-15 10:55:29;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;24.487 ms;92.24 Mbit/s;17.58 Mbit/s;http://www.speedtest.net/result/5169141420.png
2016-03-15 11:00:01;2016-03-15 11:00:39;SFR;78.126.184.135;Proceau (Nanterre);8.57 km;24.519 ms;91.66 Mbit/s;19.51 Mbit/s;http://www.speedtest.net/result/5169152710.png
2016-03-15 11:05:01;2016-03-15 11:05:30;SFR;78.126.184.135;fdcservers.net (Paris);19.06 km;26.79 ms;90.29 Mbit/s;19.49 Mbit/s;http://www.speedtest.net/result/5169163070.png
